data,cota_obs_cm
2017-07-16,182.95833333333334
2017-07-17,182.09375
2017-07-18,182.34375
2017-07-19,182.0
2017-07-20,181.64583333333334
2017-07-21,180.88541666666666
2017-07-22,180.61458333333334
2017-07-23,180.45833333333334
2017-07-24,178.98969072164948
2017-07-25,177.98958333333334
2017-07-26,177.10416666666666
2017-07-27,176.15625
2017-07-28,175.83333333333334
2017-07-29,175.25
2017-07-30,174.91666666666666
2017-07-31,173.9375
2017-08-01,172.65625
2017-08-02,172.20833333333334
2017-08-03,177.95833333333334
2017-08-04,173.02083333333334
2017-08-05,171.0
2017-08-06,170.10416666666666
2017-08-07,169.25
2017-08-08,168.10309278350516
2017-08-09,168.0
2017-08-10,167.0
2017-08-11,166.76041666666666
2017-08-12,166.0
2017-08-13,171.15625
2017-08-14,176.38541666666666
2017-08-15,170.5
2017-08-16,170.4375
2017-08-17,178.28125
2017-08-18,166.6875
2017-08-19,165.90625
2017-08-20,197.23958333333334
2017-08-21,195.69791666666666
2017-08-22,175.0625
2017-08-23,170.37113402061857
2017-08-24,168.16666666666666
2017-08-25,165.84375
2017-08-26,163.23958333333334
2017-08-27,162.90625
2017-08-28,161.29166666666666
2017-08-29,160.17708333333334
2017-08-30,159.03125
2017-08-31,158.625
2017-09-01,157.92708333333334
2017-09-02,157.48958333333334
2017-09-03,156.89583333333334
2017-09-04,155.76041666666666
2017-09-05,155.9375
2017-09-06,155.26041666666666
2017-09-07,154.57731958762886
2017-09-08,154.01041666666666
2017-09-09,153.84375
2017-09-10,153.90625
2017-09-11,152.86458333333334
2017-09-12,152.95833333333334
2017-09-13,152.0625
2017-09-14,151.28125
2017-09-15,151.0
2017-09-16,150.375
2017-09-17,150.625
2017-09-18,150.22916666666666
2017-09-19,149.90625
2017-09-20,148.33333333333334
2017-09-21,147.59375
2017-09-22,146.8041237113402
2017-09-23,146.36458333333334
2017-09-24,148.27083333333334
2017-09-25,147.17708333333334
2017-09-26,146.17708333333334
2017-09-27,145.40625
2017-09-28,144.71875
2017-09-29,153.86458333333334
2017-09-30,221.57291666666666
2017-10-01,172.38541666666666
2017-10-02,174.625
2017-10-03,168.375
2017-10-04,161.09375
2017-10-05,157.91666666666666
2017-10-06,155.95833333333334
2017-10-07,165.62886597938143
2017-10-08,186.80208333333334
2017-10-09,197.91666666666666
2017-10-10,215.92708333333334
2017-10-11,186.3125
2017-10-12,179.19791666666666
2017-10-13,176.33333333333334
2017-10-14,174.8125
2017-10-15,174.54347826086956
2017-10-16,173.73958333333334
2017-10-17,172.41666666666666
2017-10-18,171.76041666666666
