data,q_m3s
1956-11-07,46.8796
1956-11-08,43.0924
1956-11-09,40.4265
1956-11-10,37.2727
1956-11-11,34.6839
1956-11-12,32.6398
1956-11-13,31.627
1956-11-14,31.123
1956-11-15,33.1485
1956-11-16,33.1485
1956-11-17,33.1485
1956-11-18,33.1485
1956-11-19,32.1326
1956-11-20,30.6206
1956-11-21,29.1231
1956-11-22,27.6406
1956-11-23,26.1736
1956-11-24,25.2045
1956-11-25,24.2426
1956-11-26,22.8139
1956-11-27,22.3415
1956-11-28,21.871
1956-11-29,21.4025
1956-11-30,21.4025
1956-12-01,20.9361
1956-12-02,20.4716
1956-12-03,19.549
1956-12-04,18.6348
1956-12-05,18.6348
1956-12-06,21.871
1956-12-07,23.7645
1956-12-08,25.6882
1956-12-09,34.1706
1956-12-10,41.4889
1956-12-11,46.8796
1956-12-12,45.2488
1956-12-13,43.6296
1956-12-14,44.7078
1956-12-15,48.5215
1956-12-16,58.5972
1956-12-17,71.9825
1956-12-18,75.5607
1956-12-19,74.9619
1956-12-20,72.5765
1956-12-21,76.1603
1956-12-22,78.5682
1956-12-23,76.1603
1956-12-24,73.1714
1956-12-25,69.0272
1956-12-26,65.5134
1956-12-27,64.3502
1956-12-28,64.9313
1956-12-29,64.9313
1956-12-30,63.1912
1956-12-31,61.4605
1957-01-01,58.5972
1957-01-02,56.3262
1957-01-03,53.5127
1957-01-04,51.8383
1957-01-05,49.6223
1957-01-06,45.7911
1957-01-07,40.4265
1957-01-08,35.715
1957-01-09,33.1485
1957-01-10,34.6839
1957-01-11,39.8974
1957-01-12,42.022
1957-01-13,44.168
1957-01-14,44.7078
1957-01-15,46.8796
1957-01-16,63.7702
1957-01-17,84.6513
1957-01-18,97.7056
1957-01-19,102.137
1957-01-20,102.137
1957-01-21,98.9678
1957-01-22,94.5643
1957-01-23,96.4467
1957-01-24,101.502
1957-01-25,107.89
1957-01-26,118.268
1957-01-27,132.834
1957-01-28,144.991
1957-01-29,155.279
1957-01-30,164.305
1957-01-31,167.102
1957-02-01,170.612
1957-02-02,175.549
1957-02-03,184.791
1957-02-04,194.847
1957-02-05,201.366
1957-02-06,208.658
1957-02-07,214.528
1957-02-08,219.691
1957-02-09,222.652
1957-02-10,224.135
1957-02-11,222.652
1957-02-12,218.213
1957-02-13,214.528
1957-02-14,208.658
1957-02-15,202.82
1957-02-16,197.015
1957-02-17,191.243
1957-02-18,184.791
1957-02-19,177.674
1957-02-20,170.612
1957-02-21,162.91
1957-02-22,153.899
1957-02-23,146.355
1957-02-24,137.537
1957-02-25,127.499
1957-02-26,117.614
1957-02-27,106.606
1957-02-28,95.8184
1957-03-01,82.2074
1957-03-02,67.8519
1957-03-03,64.3502
1957-03-04,66.6806
1957-03-05,72.5765
1957-03-06,76.1603
1957-03-07,76.1603
1957-03-08,73.1714
1957-03-09,69.6163
1957-03-10,66.6806
1957-03-11,66.0965
1957-03-12,67.2658
1957-03-13,72.5765
1957-03-14,76.7609
1957-03-15,74.3642
1957-03-16,69.6163
1957-03-17,64.3502
1957-03-18,60.8857
1957-03-19,58.0278
1957-03-20,55.1974
1957-03-21,70.2064
1957-03-22,95.8184
1957-03-23,120.235
1957-03-24,128.16299999999998
1957-03-25,134.174
1957-03-26,134.174
1957-03-27,132.834
1957-03-28,130.161
1957-03-29,126.835
1957-03-30,124.187
1957-03-31,120.235
1957-04-01,121.549
1957-04-02,128.16299999999998
1957-04-03,128.829
1957-04-04,126.172
1957-04-05,117.614
1957-04-06,104.686
1957-04-07,95.8184
1957-04-08,83.4276
1957-04-09,74.9619
1957-04-10,68.439
1957-04-11,64.3502
1957-04-12,60.8857
1957-04-13,57.4595
1957-04-14,54.6347
1957-04-15,55.1974
1957-04-16,54.6347
1957-04-17,55.1974
1957-04-18,57.4595
1957-04-19,58.0278
1957-04-20,56.3262
1957-04-21,53.5127
1957-04-22,51.2825
1957-04-23,49.0713
1957-04-24,46.3347
1957-04-25,43.6296
1957-04-26,45.2488
1957-04-27,48.5215
1957-04-28,50.1745
1957-04-29,51.2825
1957-04-30,62.0363
1957-05-01,69.0272
1957-05-02,73.7673
1957-05-03,73.7673
1957-05-04,70.7974
1957-05-05,64.3502
1957-05-06,58.0278
1957-05-07,52.9534
1957-05-08,49.6223
1957-05-09,45.7911
1957-05-10,44.168
1957-05-11,44.168
1957-05-12,44.7078
1957-05-13,44.168
1957-05-14,47.4256
1957-05-15,47.973
1957-05-16,46.3347
1957-05-17,44.168
1957-05-18,42.022
1957-05-19,40.4265
1957-05-20,38.8433
1957-05-21,37.2727
1957-05-22,35.715
1957-05-23,34.6839
1957-05-24,33.1485
1957-05-25,32.1326
1957-05-26,31.123
1957-05-27,30.1198
1957-05-28,29.6206
1957-05-29,29.1231
1957-05-30,29.1231
1957-05-31,27.6406
1957-06-01,27.6406
1957-06-02,28.6273
1957-06-03,29.1231
1957-06-04,30.1198
1957-06-05,31.627
1957-06-06,32.1326
1957-06-07,38.8433
1957-06-08,49.0713
1957-06-09,49.0713
1957-06-10,50.7279
1957-06-11,48.5215
1957-06-12,52.9534
1957-06-13,54.0731
1957-06-14,56.3262
1957-06-15,60.8857
1957-06-16,61.4605
1957-06-17,59.7393
1957-06-18,54.6347
1957-06-19,50.1745
1957-06-20,45.7911
1957-06-21,42.5566
1957-06-22,38.8433
1957-06-23,37.2727
1957-06-24,35.715
1957-06-25,34.1706
1957-06-26,33.6588
1957-06-27,41.4889
1957-06-28,71.3895
1957-06-29,127.499
1957-06-30,163.607
1957-07-01,188.37
1957-07-02,207.195
1957-07-03,224.877
1957-07-04,243.592
1957-07-05,261.063
1957-07-06,271.04200000000003
1957-07-07,271.812
1957-07-08,269.502
1957-07-09,265.659
1957-07-10,260.298
1957-07-11,255.72
1957-07-12,251.158
1957-07-13,245.857
1957-07-14,243.592
1957-07-15,246.613
1957-07-16,249.641
1957-07-17,252.677
1957-07-18,261.828
1957-07-19,278.767
1957-07-20,291.998
1957-07-21,305.219
1957-07-22,315.46
1957-07-23,340.42800000000005
1957-07-24,374.826
1957-07-25,390.98
1957-07-26,386.891
1957-07-27,363.065
1957-07-28,329.541
1957-07-29,295.9120000000001
1957-07-30,296.696
1957-07-31,301.865
1957-08-01,347.844
1957-08-02,470.711
1957-08-03,727.887
1957-08-04,1041.15
1957-08-05,1086.89
1957-08-06,971.182
1957-08-07,842.529
1957-08-08,727.887
1957-08-09,638.141
1957-08-10,568.469
1957-08-11,495.02
1957-08-12,424.959
1957-08-13,355.389
1957-08-14,297.48
1957-08-15,277.219
1957-08-16,271.812
1957-08-17,264.892
1957-08-18,266.427
1957-08-19,272.583
1957-08-20,283.423
1957-08-21,308.6020000000001
1957-08-22,416.251
1957-08-23,475.495
1957-08-24,451.96
1957-08-25,395.104
1957-08-26,333.1380000000001
1957-08-27,295.128
1957-08-28,286.535
1957-08-29,277.993
1957-08-30,271.04200000000003
1957-08-31,267.963
1957-09-01,262.593
1957-09-02,258.771
1957-09-03,267.195
1957-09-04,280.318
1957-09-05,318.934
1957-09-06,456.591
1957-09-07,574.031
1957-09-08,632.086
1957-09-09,602.5
1957-09-10,557.474
1957-09-11,552.04
1957-09-12,568.469
1957-09-13,557.474
1957-09-14,500.0
1957-09-15,456.591
1957-09-16,416.251
1957-09-17,378.814
1957-09-18,347.844
1957-09-19,399.263
1957-09-20,390.98
1957-09-21,399.263
1957-09-22,374.826
1957-09-23,374.826
1957-09-24,366.952
1957-09-25,378.814
1957-09-26,403.457
1957-09-27,411.951
1957-09-28,382.835
1957-09-29,340.42800000000005
1957-09-30,297.48
1957-10-01,286.535
1957-10-02,277.219
1957-10-03,267.963
1957-10-04,261.063
1957-10-05,252.677
1957-10-06,245.101
1957-10-07,238.322
1957-10-08,231.58
1957-10-09,224.135
1957-10-10,216.738
1957-10-11,207.195
1957-10-12,198.463
1957-10-13,185.506
1957-10-14,174.842
1957-10-15,163.607
1957-10-16,153.899
1957-10-17,143.63
1957-10-18,131.496
1957-10-19,128.829
1957-10-20,139.562
1957-10-21,152.52200000000005
1957-10-22,161.517
1957-10-23,166.40200000000004
1957-10-24,169.90900000000005
1957-10-25,172.02
1957-10-26,175.549
1957-10-27,179.803
1957-10-28,193.404
1957-10-29,202.82
1957-10-30,210.856
1957-10-31,221.911
1957-11-01,236.821
1957-11-02,251.158
1957-11-03,261.063
1957-11-04,261.063
1957-11-05,259.534
1957-11-06,258.007
1957-11-07,257.245
1957-11-08,257.245
1957-11-09,259.534
1957-11-10,257.245
1957-11-11,255.72
1957-11-12,257.245
1957-11-13,260.298
1957-11-14,261.828
1957-11-15,258.771
1957-11-16,253.437
1957-11-17,248.126
1957-11-18,244.346
1957-11-19,238.322
1957-11-20,232.328
1957-11-21,224.877
1957-11-22,217.475
1957-11-23,209.39
1957-11-24,199.188
1957-11-25,182.65
1957-11-26,162.91
1957-11-27,141.593
1957-11-28,120.235
1957-11-29,108.534
1957-11-30,98.9678
1957-12-01,100.233
1957-12-02,122.866
1957-12-03,138.886
1957-12-04,147.03799999999995
1957-12-05,154.589
1957-12-06,157.35299999999995
1957-12-07,155.97
1957-12-08,149.09
1957-12-09,141.593
1957-12-10,132.834
1957-12-11,125.509
1957-12-12,118.923
1957-12-13,115.656
1957-12-14,117.614
1957-12-15,116.308
1957-12-16,113.705
1957-12-17,111.76
1957-12-18,111.76
1957-12-19,112.408
1957-12-20,112.408
1957-12-21,112.408
1957-12-22,115.656
1957-12-23,116.308
1957-12-24,115.005
1957-12-25,111.76
1957-12-26,106.606
1957-12-27,99.6
1957-12-28,93.3135
1957-12-29,87.1092
1957-12-30,87.7258
1957-12-31,90.8217
1958-01-01,89.5808
1958-01-02,86.4934
1958-01-03,80.9907
1958-01-04,75.5607
1958-01-05,68.439
1958-01-06,63.7702
1958-01-07,60.312
1958-01-08,57.4595
1958-01-09,55.1974
1958-01-10,52.3953
1958-01-11,50.7279
1958-01-12,54.0731
1958-01-13,55.1974
1958-01-14,53.5127
1958-01-15,52.3953
1958-01-16,52.3953
1958-01-17,55.7613
1958-01-18,69.6163
1958-01-19,79.1725
1958-01-20,88.3433
1958-01-21,93.9385
1958-01-22,97.0757
1958-01-23,100.233
1958-01-24,104.686
1958-01-25,107.248
1958-01-26,107.89
1958-01-27,107.89
1958-01-28,107.248
1958-01-29,106.606
1958-01-30,111.76
1958-01-31,111.76
1958-02-01,105.966
1958-02-02,89.5808
1958-02-03,74.3642
1958-02-04,65.5134
1958-02-05,55.7613
1958-02-06,52.9534
1958-02-07,49.6223
1958-02-08,50.1745
1958-02-09,51.8383
1958-02-10,56.8923
1958-02-11,61.4605
1958-02-12,60.312
1958-02-13,54.6347
1958-02-14,50.1745
1958-02-15,45.7911
1958-02-16,41.4889
1958-02-17,38.8433
1958-02-18,37.2727
1958-02-19,37.2727
1958-02-20,38.3184
1958-02-21,58.5972
1958-02-22,76.7609
1958-02-23,91.4434
1958-02-24,99.6
1958-02-25,100.867
1958-02-26,101.502
1958-02-27,108.534
1958-02-28,118.268
1958-03-01,128.829
1958-03-02,138.886
1958-03-03,144.31
1958-03-04,151.834
1958-03-05,155.279
1958-03-06,155.97
1958-03-07,153.899
1958-03-08,148.405
1958-03-09,136.863
1958-03-10,123.526
1958-03-11,110.467
1958-03-12,100.233
1958-03-13,91.4434
1958-03-14,80.9907
1958-03-15,74.9619
1958-03-16,79.7777
1958-03-17,94.5643
1958-03-18,109.822
1958-03-19,120.892
1958-03-20,124.187
1958-03-21,124.848
1958-03-22,122.866
1958-03-23,120.892
1958-03-24,122.207
1958-03-25,124.187
1958-03-26,125.509
1958-03-27,126.172
1958-03-28,125.509
1958-03-29,122.207
1958-03-30,115.005
1958-03-31,102.773
1958-04-01,91.4434
1958-04-02,70.7974
1958-04-03,66.0965
1958-04-04,63.1912
1958-04-05,60.8857
1958-04-06,58.5972
1958-04-07,55.7613
1958-04-08,52.3953
1958-04-09,49.6223
1958-04-10,46.8796
1958-04-11,46.8796
1958-04-12,48.5215
1958-04-13,52.3953
1958-04-14,56.3262
1958-04-15,55.7613
1958-04-16,54.6347
1958-04-17,52.9534
1958-04-18,50.7279
1958-04-19,47.973
1958-04-20,45.7911
1958-04-21,44.168
1958-04-22,43.0924
1958-04-23,41.4889
1958-04-24,40.957
1958-04-25,43.0924
1958-04-26,45.7911
1958-04-27,47.973
1958-04-28,47.4256
1958-04-29,46.3347
1958-04-30,45.2488
1958-05-01,40.957
1958-05-02,39.3697
1958-05-03,40.4265
1958-05-04,43.0924
1958-05-05,46.3347
1958-05-06,47.4256
1958-05-07,45.2488
1958-05-08,43.0924
1958-05-09,41.4889
1958-05-10,42.022
1958-05-11,41.4889
1958-05-12,43.6296
1958-05-13,42.5566
1958-05-14,40.957
1958-05-15,38.8433
1958-05-16,43.6296
1958-05-17,45.7911
1958-05-18,45.7911
1958-05-19,45.2488
1958-05-20,41.4889
1958-05-21,37.2727
1958-05-22,35.1988
1958-05-23,35.715
1958-05-24,38.8433
1958-05-25,44.7078
1958-05-26,50.1745
1958-05-27,55.7613
1958-05-28,58.5972
1958-05-29,57.4595
1958-05-30,58.5972
1958-05-31,61.4605
1958-06-01,62.6132
1958-06-02,60.8857
1958-06-03,58.0278
1958-06-04,55.7613
1958-06-05,50.1745
1958-06-06,46.3347
1958-06-07,42.022
1958-06-08,38.8433
1958-06-09,37.2727
1958-06-10,34.6839
1958-06-11,33.1485
1958-06-12,32.6398
1958-06-13,33.6588
1958-06-14,35.715
1958-06-15,36.2328
1958-06-16,38.8433
1958-06-17,50.7279
1958-06-18,63.7702
1958-06-19,84.039
1958-06-20,93.3135
1958-06-21,93.9385
1958-06-22,88.9616
1958-06-23,84.039
1958-06-24,77.3624
1958-06-25,71.3895
1958-06-26,66.0965
1958-06-27,60.312
1958-06-28,54.0731
1958-06-29,43.0924
1958-06-30,38.8433
1958-07-01,38.8433
1958-07-02,38.3184
1958-07-03,37.7948
1958-07-04,37.7948
1958-07-05,37.7948
1958-07-06,38.3184
1958-07-07,38.3184
1958-07-08,37.2727
1958-07-09,37.2727
1958-07-10,36.7521
1958-07-11,35.715
1958-07-12,34.6839
1958-07-13,34.1706
1958-07-14,33.6588
1958-07-15,32.6398
1958-07-16,33.6588
1958-07-17,35.1988
1958-07-18,37.2727
1958-07-19,37.2727
1958-07-20,37.2727
1958-07-21,36.7521
1958-07-22,35.1988
1958-07-23,34.1706
1958-07-24,33.6588
1958-07-25,33.1485
1958-07-26,32.1326
1958-07-27,31.123
1958-07-28,32.6398
1958-07-29,43.6296
1958-07-30,55.1974
1958-07-31,62.0363
1958-08-01,59.7393
1958-08-02,54.6347
1958-08-03,48.5215
1958-08-04,43.6296
1958-08-05,40.957
1958-08-06,38.3184
1958-08-07,38.8433
1958-08-08,40.4265
1958-08-09,46.3347
1958-08-10,54.0731
1958-08-11,60.312
1958-08-12,58.5972
1958-08-13,55.7613
1958-08-14,48.5215
1958-08-15,44.168
1958-08-16,41.4889
1958-08-17,37.7948
1958-08-18,35.715
1958-08-19,33.6588
1958-08-20,31.627
1958-08-21,30.6206
1958-08-22,30.1198
1958-08-23,29.6206
1958-08-24,29.1231
1958-08-25,28.6273
1958-08-26,27.6406
1958-08-27,26.6609
1958-08-28,26.6609
1958-08-29,29.1231
1958-08-30,33.1485
1958-08-31,36.7521
1958-09-01,41.4889
1958-09-02,46.3347
1958-09-03,46.8796
1958-09-04,44.7078
1958-09-05,40.957
1958-09-06,38.8433
1958-09-07,38.8433
1958-09-08,48.5215
1958-09-09,66.6806
1958-09-10,102.137
1958-09-11,128.16299999999998
1958-09-12,144.991
1958-09-13,160.127
1958-09-14,169.90900000000005
1958-09-15,174.842
1958-09-16,180.514
1958-09-17,184.077
1958-09-18,185.506
1958-09-19,184.791
1958-09-20,180.514
1958-09-21,177.674
1958-09-22,172.02
1958-09-23,165.003
1958-09-24,161.517
1958-09-25,153.21
1958-09-26,133.504
1958-09-27,109.177
1958-09-28,95.8184
1958-09-29,92.6893
1958-09-30,83.4276
1958-10-01,71.3895
1958-10-02,63.7702
1958-10-03,58.0278
1958-10-04,55.7613
1958-10-05,55.1974
1958-10-06,52.9534
1958-10-07,52.3953
1958-10-08,57.4595
1958-10-09,70.7974
1958-10-10,72.5765
1958-10-11,68.439
1958-10-12,64.3502
1958-10-13,60.8857
1958-10-14,59.1677
1958-10-15,59.1677
1958-10-16,57.4595
1958-10-17,54.0731
1958-10-18,52.3953
1958-10-19,47.973
1958-10-20,43.6296
1958-10-21,39.8974
1958-10-22,37.7948
1958-10-23,36.7521
1958-10-24,39.8974
1958-10-25,58.0278
1958-10-26,80.9907
1958-10-27,76.1603
1958-10-28,71.9825
1958-10-29,77.3624
1958-10-30,85.8785
1958-10-31,92.0659
1958-11-01,93.3135
1958-11-02,98.9678
1958-11-03,106.606
1958-11-04,109.177
1958-11-05,107.89
1958-11-06,103.41
1958-11-07,99.6
1958-11-08,97.0757
1958-11-09,97.0757
1958-11-10,99.6
1958-11-11,105.326
1958-11-12,111.113
1958-11-13,115.005
1958-11-14,117.614
1958-11-15,116.308
1958-11-16,113.056
1958-11-17,107.89
1958-11-18,103.41
1958-11-19,97.7056
1958-11-20,89.5808
1958-11-21,82.2074
1958-11-22,76.7609
1958-11-23,73.7673
1958-11-24,71.3895
1958-11-25,69.0272
1958-11-26,71.9825
1958-11-27,79.1725
1958-11-28,75.5607
1958-11-29,70.7974
1958-11-30,66.6806
1958-12-01,66.0965
1958-12-02,69.0272
1958-12-03,64.9313
1958-12-04,58.0278
1958-12-05,54.0731
1958-12-06,55.1974
1958-12-07,62.0363
1958-12-08,66.0965
1958-12-09,62.0363
1958-12-10,56.8923
1958-12-11,58.5972
1958-12-12,62.6132
1958-12-13,62.6132
1958-12-14,61.4605
1958-12-15,66.0965
1958-12-16,93.9385
1958-12-17,103.41
1958-12-18,98.3363
1958-12-19,84.6513
1958-12-20,77.3624
1958-12-21,81.5986
1958-12-22,97.0757
1958-12-23,109.822
1958-12-24,112.408
1958-12-25,108.534
1958-12-26,104.048
1958-12-27,100.233
1958-12-28,95.8184
1958-12-29,91.4434
1958-12-30,87.7258
1958-12-31,83.4276
1959-01-01,82.2074
1959-01-02,87.7258
1959-01-03,87.7258
1959-01-04,84.6513
1959-01-05,90.2008
1959-01-06,94.5643
1959-01-07,91.4434
1959-01-08,87.1092
1959-01-09,86.4934
1959-01-10,87.1092
1959-01-11,85.2645
1959-01-12,80.3837
1959-01-13,74.9619
1959-01-14,66.6806
1959-01-15,59.7393
1959-01-16,57.4595
1959-01-17,56.8923
1959-01-18,62.0363
1959-01-19,64.9313
1959-01-20,71.9825
1959-01-21,74.3642
1959-01-22,79.7777
1959-01-23,86.4934
1959-01-24,101.502
1959-01-25,117.614
1959-01-26,126.172
1959-01-27,133.504
1959-01-28,135.517
1959-01-29,131.496
1959-01-30,122.207
1959-01-31,109.822
1959-02-01,102.137
1959-02-02,84.039
1959-02-03,71.9825
1959-02-04,65.5134
1959-02-05,64.9313
1959-02-06,73.7673
1959-02-07,79.7777
1959-02-08,85.8785
1959-02-09,93.9385
1959-02-10,95.1909
1959-02-11,104.686
1959-02-12,113.056
1959-02-13,126.172
1959-02-14,133.504
1959-02-15,135.517
1959-02-16,133.504
1959-02-17,125.509
1959-02-18,106.606
1959-02-19,88.3433
1959-02-20,80.3837
1959-02-21,78.5682
1959-02-22,77.9649
1959-02-23,79.1725
1959-02-24,79.1725
1959-02-25,92.0659
1959-02-26,97.0757
1959-02-27,98.9678
1959-02-28,98.9678
1959-03-01,102.773
1959-03-02,102.773
1959-03-03,99.6
1959-03-04,95.1909
1959-03-05,92.0659
1959-03-06,82.2074
1959-03-07,74.3642
1959-03-08,60.8857
1959-03-09,53.5127
1959-03-10,47.973
1959-03-11,45.2488
1959-03-12,42.5566
1959-03-13,44.168
1959-03-14,44.7078
1959-03-15,45.2488
1959-03-16,47.4256
1959-03-17,49.6223
1959-03-18,50.1745
1959-03-19,48.5215
1959-03-20,44.7078
1959-03-21,42.5566
1959-03-22,41.4889
1959-03-23,42.5566
1959-03-24,44.168
1959-03-25,45.2488
1959-03-26,47.973
1959-03-27,53.5127
1959-03-28,51.8383
1959-03-29,48.5215
1959-03-30,46.3347
1959-03-31,44.168
1959-04-01,43.0924
1959-04-02,42.022
1959-04-03,39.8974
1959-04-04,38.3184
1959-04-05,37.2727
1959-04-06,44.7078
1959-04-07,54.6347
1959-04-08,58.0278
1959-04-09,52.3953
1959-04-10,47.4256
1959-04-11,44.168
1959-04-12,39.8974
1959-04-13,38.8433
1959-04-14,36.7521
1959-04-15,33.6588
1959-04-16,31.627
1959-04-17,31.627
1959-04-18,34.1706
1959-04-19,32.6398
1959-04-20,31.627
1959-04-21,31.627
1959-04-22,32.6398
1959-04-23,40.957
1959-04-24,42.5566
1959-04-25,47.973
1959-04-26,60.312
1959-04-27,75.5607
1959-04-28,88.3433
1959-04-29,96.4467
1959-04-30,95.8184
1959-05-01,93.3135
1959-05-02,88.9616
1959-05-03,80.9907
1959-05-04,71.3895
1959-05-05,65.5134
1959-05-06,58.5972
1959-05-07,47.4256
1959-05-08,42.022
1959-05-09,38.3184
1959-05-10,35.1988
1959-05-11,35.1988
1959-05-12,33.6588
1959-05-13,31.627
1959-05-14,30.6206
1959-05-15,29.6206
1959-05-16,28.1331
1959-05-17,28.1331
1959-05-18,29.6206
1959-05-19,41.4889
1959-05-20,54.6347
1959-05-21,66.0965
1959-05-22,85.2645
1959-05-23,105.966
1959-05-24,114.355
1959-05-25,113.705
1959-05-26,105.966
1959-05-27,97.0757
1959-05-28,91.4434
1959-05-29,93.3135
1959-05-30,89.5808
1959-05-31,87.1092
1959-06-01,84.6513
1959-06-02,74.9619
1959-06-03,68.439
1959-06-04,62.6132
1959-06-05,58.5972
1959-06-06,55.7613
1959-06-07,51.8383
1959-06-08,49.6223
1959-06-09,46.8796
1959-06-10,45.7911
1959-06-11,44.7078
1959-06-12,42.022
1959-06-13,40.957
1959-06-14,39.3697
1959-06-15,38.3184
1959-06-16,36.7521
1959-06-17,36.2328
1959-06-18,35.1988
1959-06-19,33.1485
1959-06-20,31.123
1959-06-21,30.1198
1959-06-22,32.1326
1959-06-23,38.8433
1959-06-24,48.5215
1959-06-25,73.1714
1959-06-26,87.1092
1959-06-27,93.9385
1959-06-28,96.4467
1959-06-29,88.9616
1959-06-30,81.5986
1959-07-01,72.5765
1959-07-02,63.1912
1959-07-03,57.4595
1959-07-04,51.8383
1959-07-05,49.0713
1959-07-06,46.3347
1959-07-07,44.168
1959-07-08,42.022
1959-07-09,40.957
1959-07-10,39.8974
1959-07-11,39.3697
1959-07-12,38.3184
1959-07-13,36.7521
1959-07-14,34.6839
1959-07-15,32.6398
1959-07-16,31.627
1959-07-17,31.123
1959-07-18,31.123
1959-07-19,30.6206
1959-07-20,30.1198
1959-07-21,29.1231
1959-07-22,28.1331
1959-07-23,27.1499
1959-07-24,27.1499
1959-07-25,27.1499
1959-07-26,26.6609
1959-07-27,26.1736
1959-07-28,25.2045
1959-07-29,24.2426
1959-07-30,23.7645
1959-07-31,24.2426
1959-08-01,28.6273
1959-08-02,29.6206
1959-08-03,30.6206
1959-08-04,32.6398
1959-08-05,36.7521
1959-08-06,39.3697
1959-08-07,42.022
1959-08-08,42.022
1959-08-09,38.3184
1959-08-10,36.2328
1959-08-11,34.6839
1959-08-12,33.1485
1959-08-13,33.6588
1959-08-14,35.715
1959-08-15,44.7078
1959-08-16,52.3953
1959-08-17,59.1677
1959-08-18,60.8857
1959-08-19,56.3262
1959-08-20,52.3953
1959-08-21,46.3347
1959-08-22,42.5566
1959-08-23,35.715
1959-08-24,33.6588
1959-08-25,31.627
1959-08-26,30.1198
1959-08-27,29.1231
1959-08-28,27.6406
1959-08-29,25.6882
1959-08-30,26.1736
1959-08-31,33.1485
1959-09-01,32.6398
1959-09-02,35.715
1959-09-03,35.1988
1959-09-04,38.3184
1959-09-05,45.2488
1959-09-06,91.4434
1959-09-07,113.705
1959-09-08,114.355
1959-09-09,106.606
1959-09-10,93.3135
1959-09-11,87.1092
1959-09-12,82.2074
1959-09-13,75.5607
1959-09-14,63.7702
1959-09-15,55.7613
1959-09-16,50.7279
1959-09-17,47.4256
1959-09-18,44.7078
1959-09-19,42.022
1959-09-20,39.8974
1959-09-21,37.7948
1959-09-22,37.2727
1959-09-23,35.715
1959-09-24,33.6588
1959-09-25,32.1326
1959-09-26,34.1706
1959-09-27,36.7521
1959-09-28,39.3697
1959-09-29,43.0924
1959-09-30,44.168
1959-10-01,40.957
1959-10-02,37.7948
1959-10-03,34.6839
1959-10-04,33.1485
1959-10-05,30.6206
1959-10-06,30.1198
1959-10-07,31.123
1959-10-08,31.123
1959-10-09,30.1198
1959-10-10,29.1231
1959-10-11,29.1231
1959-10-12,47.4256
1959-10-13,54.0731
1959-10-14,59.7393
1959-10-15,62.6132
1959-10-16,64.9313
1959-10-17,57.4595
1959-10-18,55.1974
1959-10-19,51.2825
1959-10-20,46.8796
1959-10-21,43.6296
1959-10-22,39.3697
1959-10-23,37.2727
1959-10-24,36.2328
1959-10-25,36.2328
1959-10-26,31.627
1959-10-27,30.6206
1959-10-28,30.1198
1959-10-29,29.1231
1959-10-30,28.1331
1959-10-31,27.6406
1959-11-01,27.1499
1959-11-02,26.6609
1959-11-03,26.1736
1959-11-04,24.7226
1959-11-05,22.8139
1959-11-06,22.3415
1959-11-07,22.3415
1959-11-08,21.4025
1959-11-09,30.1198
1959-11-10,38.8433
1959-11-11,39.3697
1959-11-12,36.2328
1959-11-13,33.6588
1959-11-14,31.123
1959-11-15,30.1198
1959-11-16,30.1198
1959-11-17,31.627
1959-11-18,32.1326
1959-11-19,26.6609
1959-11-20,23.7645
1959-11-21,21.871
1959-11-22,20.4716
1959-11-23,19.549
1959-11-24,18.6348
1959-11-25,19.0908
1959-11-26,19.0908
1959-11-27,18.6348
1959-11-28,17.7294
1959-11-29,17.2801
1959-11-30,20.0093
1959-12-01,20.4716
1959-12-02,20.9361
1959-12-03,21.871
1959-12-04,23.7645
1959-12-05,23.7645
1959-12-06,22.3415
1959-12-07,20.4716
1959-12-08,27.1499
1959-12-09,29.6206
1959-12-10,31.123
1959-12-11,24.2426
1959-12-12,22.8139
1959-12-13,21.4025
1959-12-14,20.9361
1959-12-15,19.549
1959-12-16,18.181
1959-12-17,18.181
1959-12-18,19.0908
1959-12-19,16.833
1959-12-20,16.833
1959-12-21,20.0093
1959-12-22,22.8139
1959-12-23,26.6609
1959-12-24,28.1331
1959-12-25,26.6609
1959-12-26,27.6406
1959-12-27,27.1499
1959-12-28,25.2045
1959-12-29,21.4025
1959-12-30,19.549
1959-12-31,18.6348
1960-01-01,17.7294
1960-01-02,15.9459
1960-01-03,14.2009
1960-01-04,13.3437
1960-01-05,13.3437
1960-01-06,12.9191
1960-01-07,13.771
1960-01-08,18.6348
1960-01-09,35.715
1960-01-10,61.4605
1960-01-11,77.9649
1960-01-12,88.9616
1960-01-13,99.6
1960-01-14,100.867
1960-01-15,99.6
1960-01-16,102.137
1960-01-17,102.137
1960-01-18,84.6513
1960-01-19,69.0272
1960-01-20,59.1677
1960-01-21,52.3953
1960-01-22,45.7911
1960-01-23,41.4889
1960-01-24,38.8433
1960-01-25,35.715
1960-01-26,31.627
1960-01-27,28.1331
1960-01-28,26.1736
1960-01-29,24.7226
1960-01-30,23.7645
1960-01-31,25.6882
1960-02-01,27.6406
1960-02-02,29.1231
1960-02-03,29.1231
1960-02-04,27.1499
1960-02-05,27.6406
1960-02-06,29.1231
1960-02-07,27.6406
1960-02-08,25.6882
1960-02-09,24.2426
1960-02-10,24.2426
1960-02-11,25.2045
1960-02-12,26.6609
1960-02-13,35.715
1960-02-14,40.957
1960-02-15,48.5215
1960-02-16,66.6806
