data,cota_obs_cm
2015-11-27,185.11458333333334
2015-11-28,184.0
2015-11-29,183.34375
2015-11-30,182.08333333333334
2015-12-01,181.71875
2015-12-02,181.28125
2015-12-03,191.59375
2015-12-04,184.4375
2015-12-05,184.27272727272728
2015-12-06,182.17708333333334
2015-12-07,204.79166666666666
2015-12-08,187.20454545454547
2015-12-09,182.63541666666666
2015-12-10,182.7319587628866
2015-12-11,181.40625
2015-12-12,180.01041666666666
2015-12-13,178.77083333333334
2015-12-14,177.42708333333334
2015-12-15,178.44791666666666
2015-12-16,176.47916666666666
2015-12-17,175.36458333333334
2015-12-18,175.75
2015-12-19,187.32222222222222
2015-12-20,224.11702127659575
2015-12-21,203.98958333333334
2015-12-22,185.27083333333334
2015-12-23,179.6875
2015-12-24,178.21875
2015-12-25,179.83870967741936
2015-12-26,187.28125
2015-12-27,209.98958333333334
2015-12-28,246.92708333333334
2015-12-29,250.97916666666666
2015-12-30,263.0625
2015-12-31,207.07291666666666
2016-01-01,209.21052631578948
2016-01-02,205.89583333333334
2016-01-03,224.27083333333334
2016-01-04,198.17708333333334
2016-01-05,190.92708333333334
2016-01-06,187.14583333333334
2016-01-07,184.34375
2016-01-08,183.13541666666666
2016-01-09,181.1157894736842
2016-01-10,236.32926829268294
2016-01-11,246.4404761904762
2016-01-12,245.15625
2016-01-13,208.30208333333334
2016-01-14,197.58333333333334
2016-01-15,192.96875
2016-01-16,190.4375
2016-01-17,188.3125
2016-01-18,186.61458333333334
2016-01-19,185.27083333333334
2016-01-20,184.0625
2016-01-21,183.1875
2016-01-22,182.5
2016-01-23,181.42708333333334
2016-01-24,180.50515463917526
2016-01-25,179.875
2016-01-26,181.07291666666666
2016-01-27,207.34375
2016-01-28,191.96875
2016-01-29,181.36458333333334
2016-01-30,194.70833333333334
2016-01-31,186.21875
2016-02-01,180.4842105263158
2016-02-02,179.45833333333334
2016-02-03,180.77083333333334
2016-02-04,213.72826086956522
2016-02-05,192.88541666666666
2016-02-06,182.82291666666666
2016-02-07,179.625
2016-02-08,180.70103092783506
2016-02-09,177.83333333333334
2016-02-10,204.22916666666666
2016-02-11,191.97916666666666
2016-02-12,183.40625
2016-02-13,180.45833333333334
2016-02-14,178.84375
2016-02-15,187.01041666666666
2016-02-16,201.44791666666666
2016-02-17,200.3783783783784
2016-02-18,195.98
2016-02-19,198.90625
2016-02-20,187.04166666666666
2016-02-21,201.45744680851064
2016-02-22,205.83333333333334
2016-02-23,228.8279569892473
2016-02-24,213.1875
2016-02-25,199.53125
2016-02-26,219.08333333333334
2016-02-27,199.17857142857142
2016-02-28,213.36458333333334
2016-02-29,243.35416666666666
2016-03-01,206.70526315789473
2016-03-02,198.30208333333334
2016-03-03,196.125
2016-03-04,195.28125
2016-03-05,190.20833333333334
2016-03-06,188.1875
2016-03-07,186.61458333333334
2016-03-08,187.69565217391303
2016-03-09,184.8041237113402
2016-03-10,191.33333333333334
2016-03-11,185.61458333333334
2016-03-12,183.77083333333334
2016-03-13,183.23958333333334
2016-03-14,183.03125
2016-03-15,182.78125
2016-03-16,184.83333333333334
2016-03-17,182.15625
2016-03-18,180.52083333333334
2016-03-19,179.61458333333334
2016-03-20,180.19791666666666
2016-03-21,179.41666666666666
2016-03-22,180.26041666666666
2016-03-23,181.67708333333334
2016-03-24,180.03092783505156
2016-03-25,184.15625
2016-03-26,181.9375
2016-03-27,178.95833333333334
2016-03-28,178.26041666666666
2016-03-29,178.01041666666666
2016-03-30,177.08333333333334
2016-03-31,178.86458333333334
2016-04-01,187.21875
2016-04-02,177.52083333333334
2016-04-03,192.05208333333334
2016-04-04,177.51041666666666
2016-04-05,176.14583333333334
2016-04-06,175.66666666666666
2016-04-07,175.0
2016-04-08,175.11340206185568
2016-04-09,174.36458333333334
2016-04-10,175.70833333333334
2016-04-11,176.40625
2016-04-12,175.88541666666666
2016-04-13,175.73958333333334
2016-04-14,174.01041666666666
2016-04-15,173.78125
2016-04-16,174.96875
2016-04-17,173.0
2016-04-18,172.79166666666666
2016-04-19,173.0
2016-04-20,173.0
2016-04-21,173.0
2016-04-22,172.92708333333334
2016-04-23,172.0
2016-04-24,171.89583333333334
2016-04-25,171.86458333333334
2016-04-26,182.19791666666666
2016-04-27,179.19791666666666
2016-04-28,175.86458333333334
2016-04-29,175.01041666666666
2016-04-30,175.26041666666666
2016-05-01,175.0
2016-05-02,175.23958333333334
2016-05-03,175.5
2016-05-04,175.0
2016-05-05,174.67708333333334
2016-05-06,174.0
2016-05-07,174.0
2016-05-08,173.90721649484536
2016-05-09,173.16666666666666
2016-05-10,180.19791666666666
2016-05-11,175.26041666666666
2016-05-12,181.08333333333334
2016-05-13,176.14583333333334
2016-05-14,173.48958333333334
2016-05-15,173.0
2016-05-16,176.44285714285715
2016-05-17,174.3265306122449
2016-05-18,173.63636363636363
2016-05-19,174.0
2016-05-20,176.9375
2016-05-21,223.47916666666666
2016-05-22,210.83333333333334
2016-05-23,236.20618556701032
2016-05-24,190.17708333333334
2016-05-25,181.48958333333334
2016-05-26,177.875
2016-05-27,176.29166666666666
2016-05-28,175.1195652173913
2016-05-29,175.80208333333334
2016-05-30,175.625
2016-05-31,175.51041666666666
2016-06-01,176.30208333333334
2016-06-02,185.90625
2016-06-03,178.875
2016-06-04,175.92708333333334
2016-06-05,180.36458333333334
2016-06-06,219.28125
2016-06-07,198.44329896907217
2016-06-08,188.38541666666666
2016-06-09,184.38541666666666
2016-06-10,181.95833333333334
2016-06-11,180.09375
2016-06-12,178.95833333333334
2016-06-13,178.0
2016-06-14,178.0
2016-06-15,177.08333333333334
2016-06-16,176.40625
2016-06-17,175.85416666666666
2016-06-18,175.65625
2016-06-19,177.88541666666666
2016-06-20,176.80208333333334
2016-06-21,191.25
2016-06-22,254.7422680412371
2016-06-23,221.125
2016-06-24,194.92708333333334
2016-06-25,187.05208333333334
2016-06-26,182.6875
2016-06-27,180.36458333333334
2016-06-28,178.96875
2016-06-29,178.0625
2016-06-30,177.89583333333334
2016-07-01,177.04166666666666
2016-07-02,176.73958333333334
2016-07-03,176.0
2016-07-04,175.27083333333334
2016-07-05,175.0
2016-07-06,174.83333333333334
2016-07-07,174.75257731958763
2016-07-08,174.28125
2016-07-09,175.0
2016-07-10,175.0
2016-07-11,174.14583333333334
2016-07-12,174.34375
2016-07-13,225.64583333333334
2016-07-14,208.0625
2016-07-15,186.0
2016-07-16,226.27083333333334
2016-07-17,217.30208333333334
2016-07-18,193.71875
2016-07-19,187.23958333333334
2016-07-20,183.82291666666666
2016-07-21,181.70833333333334
2016-07-22,180.37113402061857
2016-07-23,179.22916666666666
2016-07-24,178.48958333333334
2016-07-25,177.84375
2016-07-26,177.0
2016-07-27,176.73958333333334
2016-07-28,175.96875
2016-07-29,176.0
2016-07-30,175.95833333333334
2016-07-31,175.03125
2016-08-01,175.0
2016-08-02,175.0
2016-08-03,174.52083333333334
2016-08-04,174.0
2016-08-05,174.0
2016-08-06,173.94845360824743
2016-08-07,173.0
2016-08-08,175.09375
2016-08-09,186.72916666666666
2016-08-10,177.85416666666666
2016-08-11,174.98958333333334
2016-08-12,174.375
2016-08-13,174.03125
2016-08-14,174.0
2016-08-15,175.11458333333334
2016-08-16,176.66666666666666
2016-08-17,174.0
2016-08-18,192.875
2016-08-19,205.26041666666666
2016-08-20,272.9166666666667
2016-08-21,282.2371134020619
2016-08-22,220.39583333333334
2016-08-23,200.53684210526316
2016-08-24,196.48958333333334
2016-08-25,191.75
2016-08-26,188.89583333333334
